date,policy,Restrict/Close,Opening (State),Deferring to County,Testing,Education,Health/Medical,Emergency Level,Transportation,Budget,Social Distancing,Other
27-Mar-20,"The Governor announced the opening of a Louisiana Economic Development help desk, providing email and hotline support for Louisiana businesses impacted by COVID-19.",,,,,,,,,,,Y
1-Apr-20,"The Governor announced a new Loan Portfolio Guaranty Program, which will offer loans of up to $100,000 to Louisiana small businesses of fewer than 100 employees that are impacted by the COVID-19 crisis.",,,,,,,,,,,Y
2-Apr-20,"The Governor announced eased eligibility requirements for the Taylor Opportunity Program for Students, which provides tuition assistance for Louisiana residents.",,,,,,,,,,,Y
2-Apr-20,The Governor announced a new text alert system that will provide timely COVID-19 updates and other critical guidance directly fromThe Governors office to Louisiana residents.,,,,,,,,,,,Y
2-Apr-20,The Governor formally extended his Stay at Home order until April 30 which extends the length of time that schools and some businesses are closed and continues limits on the size of gatherings.,Y,,,,,,,,,,
7-Apr-20,"The Governor signed an executive order related to unemployment and other issues related to the Louisiana Workforce Commission, as it seeks to manage the influx in unemployment claims. ",,,,,,,,,,,Y
9-Apr-20,The Governor's response fund approved the first grant fromThe Governors COVID-19 Response Fund which will feed children in southern Louisiana. ,,,,,,,,,,,Y
10-Apr-20,The Governor announced the creation of a Healthy Equity Task Force which will look at how health inequities are affecting communities that are most impacted by the coronavirus.,,,,,,,,,,,Y
14-Apr-20,The Governor postponed Louisianas election again and is now rescheduled for July 11th. ,,,,,,,,,,,Y
15-Apr-20,"The Governor signed a proclamation closing K-12 public schools in Louisiana to students until the end of the current school year, with students getting their education via remote learning. ",Y,,,,Y,,,,,,
16-Apr-20,"The Governor announced the creation of Resilient Louisiana, a state commission charged with examining Louisianas economy amid the COVID-19 pandemic and making recommendations for more resilient business-related activities and commerce in the coming months.",,,,,,,,,,,Y
20-Apr-20,The Louisiana Department of Health issued a revised order for medical and surgical procedures. The revised guidelines go into effect April 27th and state that medical and surgical procedures shall only be performed under the following conditions:To treat an emergency medical condition;To avoid further harms from an underlying condition or disease; andTo treat time sensitive conditions.,Y,,,,,Y,,,,,
22-Apr-20,"The Governor announced two co-chairs and appointed members to the Louisiana COVID-19 Health Equity Task Force and several subcommittees. The chairs are: Dr. Sandra C. Brown, Dean of Southern Universitys College of Nursing and Allied HealthDr. Thomas LaVeist, Dean of Tulane Universitys School of Public Health and Tropical Medicine.",,,,,,,,,,,Y
27-Apr-20,The Governor announced that he will extend the stay-at-home order until May 15. ,Y,,,,,,,,,,
29-Apr-20,"The Governor will be traveling to Washington, D.C. to meet with President Trump to discuss the states response to COVID-19. ",,,,,,,,,,,Y
1-May-20,The Governor released two new PSAs encouraging Louisianans to comply with the extended Stay at Home Order to slow the spread of Covid-19 and ultimately meet the White House guidelines for entering Phase One.,Y,,,,,,,,,,
4-May-20,"The Governor has activated a new, web-based program to assist businesses and religious organizations with safely resuming operations as the public health emergency due to COVID-19 continues.",,,,,,,,,,,Y
5-May-20,"The Governor announced that the State has committed $10,382,000 in community development block grant (CDBG) funds to the City of New Orleans to support nine affordable rental housing projects that were in danger of losing their funding as a result of the response to the COVID-19 outbreak.",,,,,,,,,,,Y
8-May-20,The Governor and the Louisiana Department of Health outlined a plan for COVID-19 testing and tracking that would hire as many as 700 Louisianans to serve as contact tracers.,,,,Y,,,,,,,Y
11-May-20,"The Governor will move to Phase One under the White House COVID-19 guidance Friday, May 15, which removes the Stay at Home order for Louisianans and allows additional businesses to open under strict occupancy, protection and social distancing guidelines.",,Y,,,,,,,,,
11-May-20,"The Centers for Medicare and Medicaid Services (CMS) approved Louisianas second request for a Medicaid 1135 waiver. The waiver allows Louisiana to lift prior authorization requirements, waive consent requirements for Home and Community-Based Services (HCBS), to modify timelines for levels of care determinations, and to reimburse for personal care provided by legally responsible individuals, including family caregivers",,,,,,,,,,,Y
14-May-20,"The Governor formally declared that Louisiana will enter into Phase One of its Roadmap to a Resilient Louisiana on Friday, May 15, when the Stay at Home order will be lifted and more businesses will be allowed to open with strict social distancing, enhanced sanitation and required masks for employees helping the public.",,Y,,,,,,,,,
15-May-20, A U.S. District Judge of the Middle District of Louisiana denied Rev. Tony Spells motion for a Temporary Restraining Order against Gov. John Bel Edwards Stay at Home order.,,,,,,,,,,,Y
1-Jun-20,The Governor announced that the state is ready to move to Phase 2 of the White Houses reopening strategy on June 5.,,Y,,,,,,,,,
22-Jun-20,"The Governor announced that Louisiana will stay in Phase Two of reopening, as the number of COVID-19 cases and related hospitalizations have started to rise in several regions across the state. The Governor will extend his Phase Two order for another 28 days, keeping in place occupancy limits and other restrictions.",Y,,,,,,,,,,
24-Jun-20,The Governor announced that the state will be postponing Phase 3 of reopening due to the increase in COVID-19 cases.,Y,,,,,,,,,,
3-Jul-20,The Governor released a new PSA encouraging Louisianans to wear a mask or face covering when out in public as the state continues to see the number of new COVID-19 cases rise.,,,,,,,,,,,Y
8-Jul-20,The Governor announced that $50 million through the CARES Act for the Governor’s Emergency Education Relief Fund (GEER) Fund is now available for K-12 schools and Higher Education.  Approximately $35 million will be made available to the Louisiana Dept. of Education and $15 million to the Board of Regents. ,,,,,Y,,,,,,Y
11-Jul-20,"The Governor announced a mandatory mask requirement for Louisiana and ordered bars in the state closed to on-premises consumption, as the state experiences increasing spread of COVID-19. The Governor also limited indoor social gatherings like wedding receptions, class reunions and parties to 50 total people. With these additional restrictions, Louisiana remains in Phase Two of the Roadmap for a Resilient Louisiana.",Y,,,,,,,,,Y,Y
23-Jul-20,"The Governor signed a renewal of the current proclamation extending Phase Two in the state, which includes the statewide mask mandate and additional restrictions, until August 7.",Y,,,,,,,,,,
4-Aug-20,"Gov. Edwards announced Louisiana will keep current phase two restrictions, including mask mandate and bar closures, through August 28 and renewal of State of Emergency",Y,,,,,,Y,,,,
26-Aug-20,Gov. Edwards signed order extending phase two and other restrictions in Louisiana until September 11,Y,,,,,,,,,,
11-Sep-20,Gov. Edwards signed the renewal of State of Emergency for COVID 19 and moved Louisiana to Phase 3 of Resilient Louisiana,,Y,,,,,Y,,,,
